Product_name,Description,Merchant_category,ImageURL,discount,Price,Price2,Deeplink
Lime Yellow Jersey Shrug For Women,These shrugs are made out of finest of fabric designed and stitched to give you the ideal fit and are suitable for all seasons.,Root Category > Womens Fashion > Womens Clothing > Shrugs > Western Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ftraditional-enterprise-7027-9024755-1-product.jpg,48%,310,599,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Flime-yellow-jersey-shrug-for-women-5574209.html%2F%3Futm_content%3DTR568FAEPH35NAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Red Georgette & Chiffon Full Embroidered Semi Stitched Suit - 3 Pcs - 21001,,Root Category > Womens Fashion > Womens Clothing > Unstitched Fabric > Chiffon > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffiona-3600-5367165-1-product.jpg,23%,4900,6400,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fred-georgette-chiffon-full-embroidered-semi-stitched-suit-3-pcs-21001-5617635.html%2F%3Futm_content%3DFI197FA0VYDB6NAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Ethinic Print Light Blue Deep Cut V Neckline Kimono,"If clothes could be psychedelic, then they are at Nukti Daana. The name of the brand is christened after a sub continental delight which is very colorful and reflected in our choice of apparel",Root Category > Womens Fashion > Womens Clothing > Tops > Tunics & Shirts > Tunics & Blouses,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fnukti-daana-2835-1068655-1-product.jpg,20%,2560,3200,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fethinic-print-light-blue-deep-cut-v-neckline-kimono-5568601.html%2F%3Futm_content%3DNU239FAEPCRDNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Green Cotton Kurti - JJLK-JSS-S-16-428 FB/Enddy,An appealing combination of print and color is whatthis striking Junaid Jamshed Green Cotton Kurti offers you. Designed to giveyou a perfect look for a casual summer evening. Stitched in a perfect way togive you a sophisticated and the marvelous colors will make you appear morefresh and lively. Get this gorgeous kurta at daraz.pk and get the best prices.&nbsp;Get the most convenient onlin eshopping experience in Pakistan. Through Daraz First you can get this product delivered within 24 hours in Karachi a...,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtis > International Shipping,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fjunaid-jamshed-3600-0886955-1-product.jpg,0%,2885,2885,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fgreen-cotton-kurti-jjlk-jss-s-16-428-fb-enddy-5596880.html%2F%3Futm_content%3DJU500FA05A3SENAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Red Cotton Kurti - JJLK-JSS-S-16-433 FB/Lillies,Vibrant Red DressAre you out of clothes and can’t get anything to wear at a party? Get this gorgeous Junaid Jamshed Red Cotton Kurti. This kurti has a striking red color that gives spark to your wardrobe and the cotton material makes it very comfortable to wear. Not only is the color makes it amazing but its rich embroidery makes this dress a must buy for you. So get this amazing Junaid Jamshed Cotton Kurti and have it delivered in no time to enjoy your parties with new collection for your wardrobe.&nb...,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtis > International Shipping,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fjunaid-jamshed-3600-9786955-1-product.jpg,0%,3985,3985,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fred-cotton-kurti-jjlk-jss-s-16-433-fb-lillies-5596879.html%2F%3Futm_content%3DJU500FA1M9OMMNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Pack of 2 - Full Body Shaperfor Women - Beige,,Root Category > Womens Fashion > Womens Clothing > Lingerie & Sleepwear > Shapewear,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fflourish-3600-3166265-1-product.jpg,30%,2099.3,2999,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fpack-of-2-full-body-shaperfor-women-beige-5626613.html%2F%3Futm_content%3DFL304FA0IUN22NAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Green Lawn Sleeveless Kurta Tunic with Embroidery and Red Bottom Line,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-9354465-1-product.jpg,38%,899,1450,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fgreen-lawn-sleeveless-kurta-tunic-with-embroidery-and-red-bottom-line-5644539.html%2F%3Futm_content%3DFA210FA1JOZIINAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Red Lawn Kurta with Multicolor Thread Design Front Pockets,,Root Category > Womens Fashion > Womens Clothing > Tops > Tunics & Shirts > Tunics & Blouses,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-1109855-1-product.jpg,43%,799,1395,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fred-lawn-kurta-with-multicolor-thread-design-front-pockets-5589011.html%2F%3Futm_content%3DFA210FAEPSIBNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Purple Jersey Short Shrug,,Root Category > Womens Fashion > Womens Clothing > Shrugs > Western Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-3754465-1-product.jpg,30%,417,595,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fpurple-jersey-short-shrug-5644573.html%2F%3Futm_content%3DFA210FA0MCPMYNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Red & Skin Linen Upper & Inner Shrug With Emboss Designing - mz.065,,Root Category > Womens Fashion > Womens Clothing > Shrugs > Western Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fzulf-k-6584-0340755-1-product.jpg,35%,1599,2450,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fred-skin-linen-upper-inner-shrug-with-emboss-designing-mz-065-5570430.html%2F%3Futm_content%3DZU629FAEPE66NAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
100% Polyester Satin Cami Sets With Lace Grey,,Root Category > Womens Fashion > Womens Clothing > Lingerie & Sleepwear > Nightwear,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fvalerie-5202-7659655-1-product.jpg,0%,1300,1300,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2F100-polyester-satin-cami-sets-with-lace-grey-5569567.html%2F%3Futm_content%3DVA395FAEPDI7NAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Orange Mixed Cotton Tunic With Black Lace & Red Embroidery,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fcloud-9-3600-8824465-1-product.jpg,47%,1199,2250,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Forange-mixed-cotton-tunic-with-black-lace-red-embroidery-5644288.html%2F%3Futm_content%3DCL303FA1GJE0ANAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Teal Blue Mixed Cotton Kurta With Embroidery,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fcloud-9-3600-2374465-1-product.jpg,51%,1199,2450,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fteal-blue-mixed-cotton-kurta-with-embroidery-5644732.html%2F%3Futm_content%3DCL303FA0E4XHMNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Maroon Cotton Kurta With Round Neck & Embroidery,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fcloud-9-3600-4984465-1-product.jpg,51%,1199,2450,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fmaroon-cotton-kurta-with-round-neck-embroidery-5644894.html%2F%3Futm_content%3DCL303FA0TOCDMNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Pink & Blue Mixed Cotton Tunic With Tie Collar & Flower Print,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fcloud-9-3600-9005465-1-product.jpg,50%,999,1995,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fpink-blue-mixed-cotton-tunic-with-tie-collar-flower-print-5645009.html%2F%3Futm_content%3DCL303FA1HM6M2NAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Aqua Blue Satin Nightwear with Net Lace on Neck,,Root Category > Womens Fashion > Womens Clothing > Lingerie & Sleepwear > Nightwear,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fvalerie-5180-5459655-1-product.jpg,15%,765,900,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Faqua-blue-satin-nightwear-with-net-lace-on-neck-5569545.html%2F%3Futm_content%3DVA395FAEPDHLNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
100% Polyester Satin Cami Sets With Lace Cheeta,,Root Category > Womens Fashion > Womens Clothing > Lingerie & Sleepwear > Nightwear,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fvalerie-3600-1559655-1-product.jpg,15%,1105,1300,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2F100-polyester-satin-cami-sets-with-lace-cheeta-5569551.html%2F%3Futm_content%3DVA395FAEPDHRNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
100% Polyester Satin Cami Sets With Lace Zebra,,Root Category > Womens Fashion > Womens Clothing > Lingerie & Sleepwear > Nightwear,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fvalerie-5188-5559655-1-product.jpg,15%,1105,1300,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2F100-polyester-satin-cami-sets-with-lace-zebra-5569555.html%2F%3Futm_content%3DVA395FAEPDHVNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Aqua Blue Satin Cami Set Nightwear with Short,,Root Category > Womens Fashion > Womens Clothing > Lingerie & Sleepwear > Nightwear,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fvalerie-5192-3659655-1-product.jpg,15%,765,900,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Faqua-blue-satin-cami-set-nightwear-with-short-5569563.html%2F%3Futm_content%3DVA395FAEPDI3NAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Burgundy Satin Cami Set Nightwear with Short,,Root Category > Womens Fashion > Womens Clothing > Lingerie & Sleepwear > Nightwear,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fvalerie-5213-4859655-1-product.jpg,15%,765,900,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fburgundy-satin-cami-set-nightwear-with-short-5569584.html%2F%3Futm_content%3DVA395FAEPDIONAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Black Satin Cami Set Nightwear with Short,,Root Category > Womens Fashion > Womens Clothing > Lingerie & Sleepwear > Nightwear,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fvalerie-5228-5959655-1-product.jpg,15%,765,900,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fblack-satin-cami-set-nightwear-with-short-5569595.html%2F%3Futm_content%3DVA395FAEPDIZNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Red Satin Nightwear with Net Neck,,Root Category > Womens Fashion > Womens Clothing > Lingerie & Sleepwear > Nightwear,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fvalerie-5238-2069655-1-product.jpg,15%,765,900,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fred-satin-nightwear-with-net-neck-5569602.html%2F%3Futm_content%3DVA395FAEPDJ6NAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Red Satin Cami Set Nightwear with Short,,Root Category > Womens Fashion > Womens Clothing > Lingerie & Sleepwear > Nightwear,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fvalerie-5244-7169655-1-product.jpg,15%,765,900,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fred-satin-cami-set-nightwear-with-short-5569617.html%2F%3Futm_content%3DVA395FAEPDJLNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Pink Satin Nightwear with Printed Design and White Lining,,Root Category > Womens Fashion > Womens Clothing > Lingerie & Sleepwear > Nightwear,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fvalerie-5261-6369655-1-product.jpg,15%,999,1180,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fpink-satin-nightwear-with-printed-design-and-white-lining-5569636.html%2F%3Futm_content%3DVA395FAEPDK4NAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Royal Blue Satin Nightwear with Lace,,Root Category > Womens Fashion > Womens Clothing > Lingerie & Sleepwear > Nightwear,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fvalerie-5299-0869655-1-product.jpg,15%,765,900,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Froyal-blue-satin-nightwear-with-lace-5569680.html%2F%3Futm_content%3DVA395FAEPDLCNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Sky Blue & Parrot Kurta with Lace and Buttons,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fzulf-k-6546-6830755-1-product.jpg,31%,1250,1800,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fsky-blue-parrot-kurta-with-lace-and-buttons-5570386.html%2F%3Futm_content%3DZU629FAEPE4YNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Blue & White Mixed Cotton Tunic With Tie Collar & Flower Print,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Fcloud-9-3600-5874465-1-product.jpg,50%,999,1995,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fblue-white-mixed-cotton-tunic-with-tie-collar-flower-print-5644785.html%2F%3Futm_content%3DCL303FA0YZ3NUNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
White & Green Satin Floret Print Kurta with Yellow Piping,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-7898165-1-product.jpg,36%,999,1550,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fwhite-green-satin-floret-print-kurta-with-yellow-piping-5618987.html%2F%3Futm_content%3DFA210FA1B0UMQNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
